ENN,2021ebit,2021payable,2021receivable,2022ebit,2022payable,2022receivable,2023ebit,2023payable,2023receivable,2024ebit,2024payable,2024receivable,2025ebit,2025payable,2025receivable
7810659115,9171.0,,0.0,89650.0,,,0.0,,0.0,,,,-274.0,0.0,0.0
3827053357,3509.0,1289.0,0.0,6325.0,0.0,0.0,4403.0,2912.0,0.0,-14167.0,1782.0,0.0,,,
7202124594,2772.0,50.0,0.0,3120.0,774.0,0.0,10359.0,1201.0,0.0,8506.0,638.0,0.0,6692.0,0.0,0.0
5007094590,4574.0,,0.0,4148.0,,0.0,2229.0,,0.0,1886.0,,0.0,-4432.0,0.0,0.0
7842411332,27770.0,,0.0,10112.0,,0.0,-773.0,,0.0,,,,,,
2309141321,-72219.0,40.0,0.0,162786.0,1270.0,29225.0,-116657.0,294.0,18121.0,,,,,,
2465149776,2369.0,,,1460.0,,,2666.0,,94.0,4802.0,192.0,11.0,138.0,0.0,1251.0
274150230,1302.0,312.0,,3344.0,0.0,,12364.0,1116.0,,2664.0,2119.0,,5445.0,3926.0,320.0
9108009816,-6758.0,,0.0,-9054.0,,0.0,13692.0,,0.0,9323.0,,0.0,-17232.0,0.0,0.0
2204054375,165181.0,,3445.0,182681.0,18593.0,9134.0,412965.0,17978.0,19372.0,425302.0,31807.0,55148.0,363978.0,40164.0,30079.0
6316241772,14279.0,,,36051.0,,,35455.0,,82.0,24614.0,,289.0,16476.0,0.0,0.0
6311162735,77223.0,,,60501.0,,,6385.0,,,0.0,0.0,,0.0,0.0,0.0
5836682108,107115.0,,12330.0,44813.0,,17981.0,134307.0,,20278.0,64517.0,,23400.0,-125836.0,42.0,35861.0
7810495361,1983.0,,0.0,971.0,,0.0,4637.0,,0.0,4721.0,,,11612.0,15522.0,6404.0
9102013326,79.0,,,305.0,,,325.0,,,386.0,,,,,
3729011599,26193.0,,763.0,2724.0,,19.0,7049.0,,0.0,2588.0,,224.0,13156.0,0.0,12.0
6161085327,659.0,,,4717.0,,,323.0,,,5805.0,,,5118.0,689.0,0.0
6724006801,1266.0,,0.0,13054.0,,0.0,-1087.0,,0.0,-7390.0,,0.0,-1335.0,0.0,0.0
7219000212,-4506.0,391.0,0.0,-7181.0,462.0,0.0,5614.0,1476.0,0.0,3442.0,4751.0,0.0,2481.0,2177.0,0.0
6671020951,1312.0,,0.0,3008.0,,0.0,3591.0,,0.0,,,,-253.0,0.0,0.0
7116010392,1722.0,91.0,0.0,2106.0,0.0,0.0,1609.0,,0.0,2786.0,400.0,0.0,9248.0,134.0,0.0
7448114074,5173.0,6.0,0.0,7252.0,0.0,0.0,9085.0,328.0,0.0,5241.0,0.0,0.0,1586.0,0.0,0.0
6439089052,2564.0,746.0,0.0,5096.0,1362.0,0.0,7104.0,837.0,0.0,3451.0,0.0,0.0,5242.0,0.0,0.0
1500001188,,,,,,,,,,133977.0,,0.0,-67877.0,0.0,0.0
7704851378,1109.0,301.0,0.0,353.0,268.0,0.0,32900.0,141.0,,-10152.0,0.0,,429.0,89.0,0.0
7806464949,2464.0,,,24928.0,,,5534.0,,,6464.0,,,3516.0,0.0,0.0
7736210360,2950.0,,,4362.0,,,3031.0,,,2616.0,,2095.0,3750.0,0.0,2147.0
7728509886,4535.0,824.0,129.0,4462.0,493.0,126.0,8690.0,2471.0,6.0,3287.0,2.0,159.0,19373.0,81.0,356.0
268055490,1278.0,,,2093.0,,,-2310.0,,,860.0,168.0,0.0,7784.0,0.0,0.0
1656075202,859.0,,,77.0,,,1608.0,,,,,,,,
7719105485,34329.0,,0.0,4568.0,,0.0,32373.0,,0.0,21379.0,,0.0,42094.0,0.0,0.0
3906253775,4658.0,23.0,98.0,63248.0,0.0,1032.0,37718.0,,1068.0,51492.0,,1997.0,4576.0,49.0,3182.0
274936786,50.0,,0.0,-6.0,0.0,0.0,-776.0,0.0,0.0,-87.0,0.0,0.0,,,
7838053331,407.0,0.0,204.0,5678.0,,206.0,-5401.0,,935.0,-3370.0,,0.0,-3370.0,0.0,0.0
6455047123,-312.0,132.0,0.0,-6687.0,284.0,0.0,2723.0,463.0,0.0,1330.0,274.0,0.0,5031.0,0.0,0.0
2127311829,3045.0,2513.0,30.0,3700.0,3655.0,828.0,5123.0,5939.0,1120.0,11152.0,11398.0,2086.0,7996.0,8683.0,756.0
3528176600,-3599.0,,0.0,,,,,,,938.0,,0.0,,,
2308256739,156.0,,,140.0,,,37.0,,,48.0,0.0,,-531.0,0.0,0.0
5262291941,410.0,0.0,0.0,127.0,,0.0,324.0,,0.0,1657.0,,0.0,3113.0,0.0,0.0
3234051052,4580.0,144.0,0.0,3098.0,797.0,0.0,-281518.0,285.0,0.0,-30465.0,0.0,,-1955.0,0.0,0.0
3661083636,-14619.0,,,17801.0,990.0,4055.0,2149.0,0.0,1390.0,1161.0,,260.0,8452.0,0.0,2992.0
3817026548,53419.0,,0.0,36533.0,,0.0,18618.0,,0.0,85182.0,,0.0,125319.0,0.0,0.0
6501282808,7326.0,,0.0,30125.0,7667.0,0.0,61192.0,8274.0,0.0,87990.0,34946.0,0.0,144465.0,32380.0,16734.0
9702028282,288.0,,0.0,485.0,0.0,0.0,,,,,,,,,
6730036219,2150.0,,,6828.0,,,7103.0,,,2738.0,,,411.0,0.0,0.0
7702230015,303.0,,,865.0,,,758.0,,,798.0,,,707.0,0.0,0.0
5258130444,7056.0,,,11757.0,,,-6223.0,,,,,,,,
7706194960,-176665.0,2825.0,7175.0,22623.0,4827.0,217.0,-60916.0,4482.0,386.0,-42244.0,0.0,1182.0,-14538.0,0.0,3054.0
6320010256,-3872.0,2559.0,16190.0,-14626.0,3933.0,20517.0,-6986.0,6459.0,16379.0,-2135.0,12081.0,15184.0,13164.0,18008.0,5850.0
7802926102,,,,6390.0,,,20173.0,,,,,,,,
7726380059,10732.0,,0.0,788.0,,0.0,199.0,,0.0,,,,,,
6450066475,67017.0,,15.0,18285.0,,1.0,32169.0,,0.0,13781.0,,,34208.0,0.0,0.0
5031113772,852.0,318.0,0.0,809.0,569.0,0.0,1745.0,1180.0,0.0,1088.0,613.0,0.0,245.0,0.0,0.0
1327019058,721.0,0.0,302.0,239.0,,0.0,0.0,,,,,,,,
7816131635,14733.0,,643.0,67050.0,1806.0,34.0,258042.0,1359.0,1.0,198555.0,0.0,2136.0,160948.0,0.0,3041.0
1503015990,-50.0,0.0,0.0,136.0,0.0,0.0,-835.0,0.0,0.0,-716.0,0.0,0.0,273.0,0.0,0.0
5404472375,-2075.0,0.0,2493.0,157.0,,0.0,0.0,,,0.0,,,,,
9715201086,876.0,,,4578.0,,,-9743.0,,,,,,,,
5032129599,380.0,,,38.0,,0.0,35.0,,0.0,-281.0,0.0,0.0,0.0,0.0,0.0
4220040260,399.0,,,-120.0,,,,,,,,,,,
7017116743,1440.0,,0.0,1031.0,,0.0,,,,,,,,,
9102046280,,,,-929.0,,,-415.0,,,1841.0,,,3887.0,0.0,0.0
9703109706,,,,15901.0,,,58590.0,,,220150.0,,8840.0,38543.0,1334.0,30687.0
1645032550,1372.0,,,-512.0,,,-10091.0,,,71115.0,,0.0,-67426.0,0.0,0.0
6923007084,-2869.0,,0.0,-1187.0,,0.0,,,,-400.0,,0.0,-675.0,0.0,0.0
7813215340,-4472.0,,0.0,1119.0,,0.0,2133.0,,0.0,23226.0,,0.0,26616.0,0.0,0.0
917025905,9516.0,,,5300.0,,,970.0,,,972.0,,,4290.0,0.0,0.0
7726445683,3867.0,,,4252.0,,,9881.0,,,3013.0,,,-43450.0,0.0,46575.0
1435186296,2440.0,,0.0,1252.0,,0.0,1911.0,0.0,0.0,1542.0,0.0,0.0,980.0,0.0,0.0
4223710330,-4045.0,0.0,0.0,910.0,0.0,0.0,,,,,,,,,
3443111040,-32636.0,,0.0,-8221.0,,0.0,53613.0,,0.0,179738.0,1067.0,0.0,8083.0,420.0,0.0
4101158023,12552.0,11761.0,0.0,17818.0,17206.0,0.0,-85334.0,0.0,0.0,,,,,,
7814558855,156244.0,9652.0,673.0,326073.0,10578.0,5285.0,307996.0,5613.0,3996.0,91542.0,5610.0,11886.0,159950.0,5610.0,11998.0
2464134287,91808.0,0.0,15999.0,168375.0,,3630.0,350490.0,6.0,24141.0,316774.0,0.0,39910.0,222500.0,0.0,29839.0
7802729619,-1074.0,28.0,57.0,253.0,0.0,7.0,324.0,114.0,6.0,6.0,0.0,0.0,-104.0,142.0,0.0
1832137880,21929.0,46.0,25.0,15019.0,112.0,0.0,34933.0,0.0,2.0,12213.0,111.0,975.0,11515.0,402.0,4042.0
8609019034,56.0,,,-174.0,,,,,,-6541.0,,,,,
7724184740,2827.0,,3191.0,16201.0,,218.0,-5650.0,1302.0,18791.0,2218.0,2135.0,11325.0,-5312.0,4141.0,11941.0
7801451689,3504.0,,0.0,18820.0,,,34823.0,,2681.0,55574.0,,7023.0,53812.0,0.0,634.0
6732100780,168.0,,,-1973.0,,,,,,,,,,,
5953402033,1170.0,0.0,0.0,18021.0,0.0,0.0,16676.0,0.0,0.0,8847.0,0.0,0.0,-4778.0,1007.0,306.0
3666162874,3257.0,26.0,875.0,1232.0,0.0,621.0,9687.0,,491.0,10913.0,,535.0,-38462.0,0.0,7.0
6686061767,4607.0,8.0,0.0,29564.0,0.0,0.0,16571.0,,0.0,34144.0,,0.0,-9805.0,0.0,0.0
4205032650,1847.0,0.0,0.0,-4332.0,0.0,0.0,1130.0,,0.0,706.0,,0.0,420.0,0.0,0.0
8602236110,16688.0,1911.0,11.0,-4113.0,528.0,1465.0,24782.0,0.0,10.0,4611.0,,2.0,8259.0,0.0,10.0
7704392910,216307.0,24.0,163.0,392583.0,0.0,2467.0,-30420.0,,3613.0,274094.0,1019.0,3410.0,55565.0,8852.0,3670.0
7806334160,3978.0,,383.0,1182.0,,374.0,-118.0,9.0,243.0,-7020.0,6.0,0.0,0.0,0.0,0.0
7714976979,33.0,,0.0,1064.0,,,3380.0,0.0,0.0,4046.0,0.0,0.0,,,
2348037331,-1466.0,,,-3353.0,1095.0,,7400.0,1440.0,,-2143.0,1017.0,,2531.0,2948.0,0.0
7706817750,2189.0,,,719.0,,,449.0,,1608.0,-394.0,,2303.0,656.0,0.0,745.0
9726014680,,,,2541.0,,,1003.0,,,7707.0,,0.0,0.0,0.0,0.0
1655256284,9317.0,928.0,0.0,1244.0,188.0,0.0,,,,,,,,,
4707038430,4945.0,121.0,12.0,-9446.0,56.0,0.0,-4488.0,0.0,,-2226.0,,,0.0,0.0,0.0
7325103330,-63359.0,7239.0,2862.0,-351766.0,6244.0,2500.0,-89519.0,5113.0,1338.0,-8384.0,5312.0,2333.0,-136878.0,6558.0,2477.0
3906221283,24070.0,712.0,1551.0,23150.0,430.0,858.0,12650.0,2859.0,3091.0,54740.0,1718.0,2082.0,102700.0,608.0,4095.0
6317061349,52684.0,726.0,2251.0,11536.0,529.0,2935.0,3499.0,1430.0,2454.0,91719.0,2072.0,1555.0,-8833.0,2875.0,11757.0
5042124007,1135.0,,0.0,1926.0,,0.0,5322.0,,0.0,1945.0,,0.0,2967.0,0.0,0.0
7708816617,-643.0,,0.0,5875.0,,0.0,158688.0,,0.0,,,,,,
5410108649,5141.0,2270.0,,-2739.0,2194.0,,-104.0,1624.0,,133.0,1202.0,,-6774.0,1102.0,0.0
7805777138,36469.0,828.0,,175052.0,3765.0,1049.0,381686.0,25048.0,1951.0,188411.0,36890.0,9623.0,101905.0,2548.0,27456.0
2320151796,,,,,,,3906.0,,,1283.0,,,869.0,0.0,0.0
8602105076,-9470.0,26148.0,36797.0,-6384.0,37648.0,43391.0,-26106.0,33936.0,44288.0,,,,,,
2222077174,494.0,446.0,,-672.0,30.0,,,,,-32.0,,,-42.0,0.0,0.0
8604038393,7467.0,,0.0,3042.0,,0.0,1333.0,,0.0,712.0,,0.0,1004.0,0.0,0.0
4309005562,-6251.0,0.0,0.0,9739.0,988.0,0.0,16290.0,3077.0,0.0,-26306.0,4532.0,0.0,-15933.0,2575.0,0.0
1657189643,15213.0,,0.0,258.0,,,8608.0,,,25337.0,,213.0,,,
7813412109,4200.0,25.0,140.0,1249.0,23.0,2735.0,-1288.0,123.0,6113.0,-5655.0,141.0,20672.0,-16363.0,859.0,33481.0
3329078542,10092.0,226.0,408.0,5921.0,629.0,3.0,,,,-60.0,,,-27443.0,0.0,0.0
7825405201,,,,2252.0,1472.0,0.0,3353.0,3106.0,,31799.0,5359.0,5289.0,52500.0,670.0,16285.0
2460103954,,,,145.0,,0.0,,,,,,,,,
9705174299,,,,6.0,,0.0,229.0,,0.0,,,,,,
274183451,3615.0,,9.0,-327.0,,0.0,-18.0,,,0.0,,0.0,,,
6229079330,399.0,0.0,0.0,1193.0,0.0,0.0,603.0,,0.0,1699.0,,0.0,4076.0,0.0,0.0
5911065890,-31986.0,960.0,,2882.0,4089.0,,-2033.0,0.0,,10296.0,,,9209.0,143.0,0.0
6449083684,1899.0,,,2873.0,,,-419.0,,,-5841.0,,,-7154.0,0.0,0.0
6501152037,16661.0,6440.0,0.0,9454.0,5868.0,200.0,-114621.0,9547.0,0.0,-2898.0,8356.0,,-66621.0,9326.0,0.0
7807251750,,,,,,,777.0,,0.0,54.0,,0.0,199.0,0.0,0.0
8602236199,805.0,,,25445.0,3699.0,,5486.0,2851.0,,,,,,,
2465084712,-19397.0,4358.0,23879.0,3248.0,4321.0,7217.0,-6910.0,1392.0,14976.0,-11930.0,529.0,19024.0,1299.0,12913.0,16631.0
1513043241,19033.0,,,12844.0,,,59300.0,,,11572.0,,,187659.0,91.0,0.0
7720711466,3040.0,169.0,0.0,2795.0,314.0,0.0,5416.0,396.0,0.0,6937.0,2192.0,0.0,,,
1327019308,303.0,,,847.0,,,807.0,,,721.0,,,639.0,0.0,0.0
5008045362,2123.0,,,7441.0,,,9027.0,,,43712.0,33514.0,86.0,26393.0,13290.0,0.0
3906286900,28742.0,,0.0,-11000.0,20.0,0.0,-16183.0,19.0,0.0,41112.0,533.0,0.0,-7252.0,0.0,0.0
608023869,-501.0,,,22368.0,,0.0,344.0,,0.0,1238.0,,0.0,907.0,0.0,0.0
2312254798,6635.0,,0.0,12053.0,,0.0,88679.0,,0.0,16507.0,,0.0,6667.0,0.0,0.0
7733261648,3214.0,787.0,0.0,10745.0,2437.0,71.0,-33020.0,6141.0,19.0,,,,-1157.0,0.0,0.0
7703639379,,,,17844.0,2390.0,109.0,,,,,,,,,
2312189267,1392.0,,,1047.0,,,47833.0,,,711.0,,,-1789.0,0.0,0.0
3305715030,6147.0,833.0,,1958.0,528.0,41.0,5323.0,54.0,335.0,-1639.0,241.0,1009.0,816.0,0.0,0.0
7825012056,332.0,,,-44985.0,,,,,,,,,-505.0,0.0,0.0
7810528602,-291250.0,14841.0,7975.0,-258688.0,36644.0,5063.0,-82859.0,1032.0,265.0,-13266.0,727.0,0.0,-20074.0,0.0,0.0
2463053148,11462.0,2184.0,1.0,21785.0,2782.0,645.0,6930.0,3041.0,1383.0,18978.0,6771.0,656.0,6475.0,6745.0,1348.0
5408240992,1814.0,3632.0,2076.0,19454.0,6044.0,3424.0,-7763.0,455.0,10310.0,2823.0,457.0,17369.0,13889.0,0.0,0.0
3327309152,1334.0,,0.0,4662.0,,0.0,8799.0,,0.0,2608.0,,0.0,5755.0,0.0,0.0
3123361122,1272.0,,0.0,5125.0,,0.0,3876.0,,0.0,11962.0,,0.0,0.0,0.0,0.0
5614056815,917.0,237.0,,1491.0,216.0,,1109.0,104.0,,5257.0,0.0,885.0,5520.0,162.0,4925.0
1218000240,3480.0,,,464.0,,,,,,,,,,,
1831187825,,,,1151.0,287.0,0.0,1567.0,136.0,0.0,-2417.0,12.0,0.0,2074.0,4.0,0.0
7224079730,2188.0,154.0,,6173.0,0.0,,42860.0,,,174433.0,,,29857.0,0.0,0.0
276936051,20950.0,,,2073.0,,,2721.0,,,5501.0,,,10736.0,0.0,0.0
263009652,17667.0,,0.0,39305.0,,0.0,40516.0,,0.0,71343.0,,0.0,,,
1215214967,67627.0,330.0,1812.0,79465.0,1.0,8672.0,86460.0,187.0,20049.0,91763.0,395.0,32074.0,91813.0,1290.0,40753.0
1435317647,22980.0,,0.0,18395.0,,0.0,,,,,,,,,
7813576080,-314.0,0.0,,0.0,,,0.0,,,,,,,,
2901259669,1527.0,5.0,0.0,1961.0,7.0,0.0,1188.0,0.0,0.0,673.0,,0.0,-30993.0,0.0,0.0
7721760152,20119.0,,0.0,58628.0,,0.0,-947.0,,0.0,29074.0,,0.0,-55826.0,0.0,0.0
5029213593,1615.0,,0.0,1120.0,,0.0,2048.0,1660.0,0.0,-2844.0,0.0,0.0,,,
8609019299,27662.0,,,44791.0,,,-3419.0,,,18144.0,,,7332.0,0.0,0.0
5262325157,13543.0,18.0,0.0,3859.0,15.0,0.0,3376.0,18.0,0.0,4521.0,18.0,0.0,110782.0,0.0,0.0
1659188652,2960.0,,0.0,4958.0,,0.0,3749.0,,0.0,258.0,,0.0,4.0,0.0,0.0
5009126832,8667.0,2.0,,233385.0,0.0,,137692.0,,,,,,38.0,0.0,5234.0
4501124540,54106.0,53474.0,6.0,34025.0,18211.0,866.0,-136523.0,12968.0,119586.0,102330.0,58096.0,6.0,6312.0,35932.0,31587.0
3662263744,62832.0,,0.0,-57249.0,,0.0,,,,,,,,,
5038093765,-2354.0,4.0,0.0,-281081.0,4.0,,325978.0,6.0,0.0,89943.0,0.0,0.0,15242.0,0.0,0.0
5609174475,9427.0,1460.0,59.0,7612.0,146.0,3275.0,3564.0,0.0,946.0,15485.0,1865.0,2379.0,-3783.0,10.0,11758.0
2723198420,10298.0,5949.0,0.0,20417.0,11102.0,0.0,22587.0,10368.0,0.0,45875.0,9449.0,0.0,204587.0,0.0,0.0
5027083733,1974.0,,,,,,416.0,,,,,,884.0,0.0,11.0
7455028700,864.0,,0.0,1370.0,0.0,0.0,2390.0,0.0,0.0,2837.0,0.0,0.0,3664.0,0.0,0.0
5001065948,3245.0,,,1113.0,,0.0,1213.0,,0.0,18162.0,,0.0,,,
3235001826,250730.0,,,164035.0,,,133473.0,10609.0,,122665.0,514.0,6759.0,,,
7730279911,,,,43.0,,,5462.0,,,,,,,,
7714944494,-9500.0,7200.0,,-10312.0,7395.0,,-5009.0,7515.0,,-2995.0,2511.0,0.0,,,
6150075888,41079.0,109.0,0.0,30033.0,810.0,0.0,37209.0,584.0,0.0,163702.0,453.0,,187776.0,0.0,0.0
2312189429,9781.0,2091.0,,19168.0,3916.0,,12598.0,7341.0,7.0,7214.0,4011.0,25.0,2911.0,1761.0,598.0
5407487482,37001.0,8320.0,162.0,71095.0,6625.0,37.0,112684.0,6623.0,8251.0,27380.0,13130.0,1744.0,,,
5053068795,94787.0,,,18638.0,,,22424.0,,,54861.0,,202.0,-18956.0,6025.0,56901.0
1639036411,-36.0,,0.0,58.0,17.0,0.0,-46.0,0.0,0.0,-3.0,,0.0,,,
4707038729,4323.0,34.0,0.0,628.0,119.0,0.0,281.0,0.0,0.0,979.0,,0.0,988.0,0.0,0.0
2460202514,17394.0,2750.0,1488.0,56952.0,889.0,5841.0,74802.0,134.0,8510.0,9695.0,712.0,24662.0,-3614.0,825.0,13011.0
9723000344,16438.0,,,51510.0,,,19444.0,,,68534.0,,5.0,43846.0,0.0,0.0
5404046874,918.0,842.0,0.0,-60.0,0.0,0.0,,,,251.0,,0.0,565.0,0.0,0.0
2338010651,284.0,0.0,,230.0,,,-1537.0,408.0,,-586.0,1127.0,,-417.0,532.0,0.0
4205262371,14639.0,10342.0,1880.0,15404.0,10775.0,5166.0,72252.0,29938.0,19353.0,97535.0,73350.0,52254.0,-260242.0,42603.0,0.0
6674200102,24209.0,23485.0,0.0,-4901.0,21614.0,0.0,8142.0,20798.0,0.0,16721.0,30905.0,0.0,27231.0,23095.0,0.0
2465347111,,,,-9901.0,,0.0,16624.0,,0.0,10382.0,,0.0,11809.0,0.0,0.0
3328423475,15746.0,,780.0,61886.0,,23.0,-9102.0,,58.0,-571.0,,0.0,0.0,0.0,0.0
7730705976,-8198.0,0.0,0.0,-7033.0,,0.0,-190.0,,0.0,,,,0.0,0.0,0.0
6673249850,6756.0,1134.0,,4404.0,0.0,,8946.0,,,1053.0,3268.0,3484.0,2871.0,1872.0,5.0
7604319804,6584.0,,0.0,7809.0,,,12310.0,910.0,39.0,11520.0,0.0,0.0,13267.0,3999.0,0.0
9103095360,4170.0,,0.0,40318.0,,0.0,-20783.0,,0.0,8049.0,6437.0,8117.0,-31462.0,560.0,30896.0
7724807747,9511.0,,148.0,-4805.0,,733.0,7520.0,,838.0,,,,,,
5503202884,,,,-5876.0,,,195.0,,,56.0,,,0.0,0.0,0.0
7118501445,14788.0,,0.0,7146.0,,0.0,9237.0,,0.0,988.0,,0.0,2686.0,0.0,0.0
7730705990,26623.0,3795.0,0.0,2004.0,1542.0,0.0,263.0,0.0,0.0,7113.0,,0.0,199.0,0.0,0.0
7839462986,1239.0,,0.0,3781.0,,0.0,5385.0,,0.0,29381.0,,34.0,37006.0,12652.0,2419.0
7841035854,12768.0,12207.0,651.0,-1111.0,0.0,0.0,0.0,,,,,,,,
7703443023,7494.0,,,1844.0,,,13735.0,,,14103.0,,,7869.0,0.0,0.0
7733294690,127635.0,,0.0,81565.0,,0.0,156444.0,,0.0,74721.0,,0.0,199855.0,0.0,5242.0
276084329,816.0,353.0,,935.0,0.0,,1371.0,,,1924.0,,,115.0,0.0,0.0
7814231666,99539.0,,1433.0,141391.0,,6107.0,21468.0,,9985.0,28080.0,,12878.0,3007.0,0.0,3548.0
4253038203,-868.0,,0.0,-996.0,,0.0,279.0,,0.0,-288.0,,0.0,,,
7713699465,7818.0,123.0,0.0,3382.0,14.0,0.0,48.0,0.0,,,,,,,
9102210701,43742.0,,3733.0,7199.0,,3021.0,15088.0,,0.0,-5569.0,,0.0,-592.0,0.0,0.0
1659188878,4576.0,,,3830.0,,,11283.0,,,17422.0,384.0,,53970.0,0.0,0.0
2457056912,8000.0,0.0,0.0,184269.0,,,-1783.0,0.0,0.0,2084.0,0.0,0.0,3009.0,0.0,0.0
7838086810,30009.0,,0.0,-17144.0,,0.0,6582.0,,0.0,5923.0,,0.0,95047.0,0.0,0.0
3662132893,613.0,,0.0,259.0,,0.0,363.0,2.0,0.0,340.0,59.0,0.0,402.0,0.0,0.0
5904381599,-3041.0,1.0,55.0,14632.0,0.0,65.0,12457.0,9.0,755.0,17670.0,0.0,2711.0,3259.0,0.0,0.0
6678099615,9368.0,,,226.0,,,-5644.0,,,-3093.0,,,-3339.0,0.0,0.0
8601056940,1202.0,,,38.0,,,-16890.0,,,-127.0,,2.0,,,
1657124526,35897.0,2885.0,,13769.0,3331.0,11.0,148192.0,8676.0,1641.0,169558.0,22047.0,4084.0,83649.0,9649.0,917.0
7736538802,15465.0,790.0,497.0,44830.0,1332.0,508.0,28064.0,1136.0,2772.0,5211.0,690.0,7022.0,50978.0,1266.0,2944.0
2466199219,1038.0,,,884.0,,,792.0,,0.0,67.0,,0.0,,,
1011005108,9163.0,,485.0,375.0,,889.0,-30.0,,684.0,-4176.0,,1257.0,-9789.0,0.0,914.0
107034299,91512.0,159.0,0.0,2706.0,45.0,0.0,1505.0,0.0,0.0,-2555.0,62.0,0.0,2138.0,430.0,0.0
4217124545,2157.0,,0.0,4853.0,,0.0,11657.0,,0.0,3865.0,,0.0,7834.0,0.0,0.0
4345018052,21332.0,,39.0,17506.0,,486.0,19853.0,0.0,808.0,13318.0,0.0,2335.0,13143.0,0.0,2352.0
3812144837,14918.0,,0.0,2706.0,,0.0,42.0,,0.0,-23651.0,,0.0,-31385.0,0.0,0.0
4105025225,16944.0,,0.0,6878.0,,0.0,7256.0,0.0,0.0,-5183.0,,0.0,8739.0,0.0,0.0
2129049292,2829.0,,384.0,2807.0,,548.0,-2440.0,676.0,251.0,6915.0,952.0,0.0,-5177.0,2966.0,46.0
3329078990,2866.0,,0.0,6980.0,,0.0,23567.0,,0.0,19209.0,,0.0,10705.0,0.0,0.0
7801648847,19936.0,,30.0,26654.0,,1507.0,7491.0,,7784.0,-276735.0,,663.0,157259.0,8767.0,3683.0
7718287056,34092.0,14594.0,,71749.0,12268.0,,45040.0,5606.0,361.0,35990.0,9215.0,0.0,28483.0,9845.0,0.0
6452950739,1719.0,41.0,1921.0,7398.0,82.0,2899.0,-1034.0,144.0,2614.0,-1737.0,22.0,2913.0,-20807.0,0.0,24279.0
9201530580,2333.0,13.0,39.0,6200.0,32.0,31.0,7300.0,39.0,0.0,1913.0,854.0,0.0,2095.0,0.0,0.0
7727494877,,,,5339.0,,,7725.0,856.0,,,,,,,
5903070946,17581.0,,0.0,48703.0,,0.0,89446.0,,0.0,102872.0,,0.0,335728.0,0.0,0.0
3905042154,11423.0,,,20981.0,,,62279.0,,,42180.0,,,39905.0,0.0,0.0
7719466731,6214.0,,,5303.0,118.0,,10058.0,3496.0,,22640.0,2893.0,,21602.0,1806.0,0.0
7801583340,5416.0,,0.0,3223.0,,0.0,20613.0,,0.0,10381.0,,0.0,13467.0,0.0,0.0
6318044917,75.0,,0.0,2795.0,,0.0,550.0,,0.0,24619.0,,0.0,-3845.0,0.0,0.0
7734212347,11954.0,473.0,2431.0,5502.0,3.0,3148.0,448.0,357.0,12130.0,57341.0,1794.0,7924.0,33870.0,1596.0,6720.0
7805253374,3502.0,0.0,184.0,198.0,,0.0,256.0,,,,,,-40766.0,0.0,0.0
7456044800,721.0,,0.0,-726.0,,0.0,1858.0,,0.0,-2943.0,,0.0,26.0,0.0,0.0
9702029060,42.0,,,269.0,,1.0,376.0,,0.0,145.0,,,-2.0,0.0,0.0
4027102984,46837.0,64614.0,35891.0,7430.0,36721.0,29455.0,,,,,,,-2528.0,0.0,0.0
2901292810,-1847.0,,,-10613.0,,,-16647.0,,,17675.0,,,,,
3528308494,735.0,,,547.0,,,4847.0,,,4595.0,,,2189.0,0.0,0.0
6153025300,11474.0,,0.0,7812.0,,0.0,17376.0,,0.0,9757.0,,0.0,18124.0,0.0,0.0
7841036054,1512.0,,0.0,,,,,,,-198.0,448.0,,1334.0,550.0,0.0
6658078487,8779.0,749.0,959.0,-5027.0,87.0,5374.0,-3250.0,0.0,3339.0,-9698.0,0.0,27590.0,5171.0,0.0,72585.0
7730247451,11567.0,,,4761.0,,,-2619.0,,,,,,6165.0,0.0,0.0
1840068380,13177.0,1052.0,0.0,13029.0,1383.0,,,,,,,,10245.0,6936.0,86.0
572012317,3093.0,,58.0,1763.0,,0.0,12195.0,,,7342.0,,,7205.0,0.0,0.0
7733851936,2192.0,,1930.0,3437.0,,1215.0,,,,,,,,,
1435154209,1911.0,,127.0,928.0,,1545.0,4317.0,,441.0,17855.0,,57.0,4525.0,0.0,1931.0
2463053613,435.0,,0.0,597.0,0.0,0.0,249.0,,0.0,,,,1227.0,0.0,0.0
3123328816,2867.0,,105.0,71915.0,33389.0,1895.0,107889.0,80106.0,12248.0,445658.0,145034.0,21286.0,,,
1657222964,196.0,,0.0,,,,,,,,,,,,
1832138549,4009.0,3.0,0.0,5738.0,0.0,0.0,7648.0,,0.0,13309.0,,0.0,-18672.0,0.0,0.0
3827054390,43110.0,,0.0,8014.0,,0.0,2467.0,,0.0,5616.0,,0.0,3019.0,0.0,0.0
5043074870,,,,3153.0,,0.0,,,,-864.0,,0.0,16.0,0.0,0.0
2123020089,-321.0,,,322.0,,,990.0,,,174.0,,,,,
1612003137,514.0,0.0,,752.0,,,615.0,,,1401.0,,,965.0,0.0,0.0
7453292354,552.0,65.0,16.0,411.0,84.0,21.0,10.0,0.0,0.0,,,,,,
6449018692,7567.0,,0.0,491.0,,0.0,-36.0,,0.0,-8.0,,0.0,-10.0,0.0,0.0
7718745926,648.0,,,1501.0,,,852.0,,,1483.0,,,756.0,0.0,0.0
